"","college","income","overage","leftover","house","handset_price","over_15mins_calls_per_month","average_call_duration","reported_satisfaction","reported_usage_level","considering_change_of_plan","leave"
"1748","one",30157,263,11,637011,198,0,13,"very_sat","high","considering","STAY"
"1767","one",80737,0,36,265918,275,1,2,"very_unsat","high","never_thought","LEAVE"
"1775","one",23508,0,0,185149,193,0,13,"very_unsat","very_little","actively_looking_into_it","STAY"
"1792","one",94821,153,5,852098,359,17,9,"very_unsat","avg","considering","STAY"
"1802","zero",54001,266,29,240135,308,12,1,"avg","avg","considering","LEAVE"
"1803","zero",70520,0,0,588573,316,0,11,"very_unsat","little","considering","LEAVE"
"1806","one",34282,0,0,279619,134,0,11,"very_unsat","little","no","LEAVE"
"1807","one",103510,0,76,608441,232,1,1,"very_unsat","very_little","never_thought","LEAVE"
"1816","zero",129632,0,83,399593,843,11,1,"avg","very_high","actively_looking_into_it","STAY"
"1821","zero",42804,44,38,431373,170,0,1,"avg","little","no","STAY"
"1834","zero",30704,215,14,150879,194,25,5,"avg","little","actively_looking_into_it","LEAVE"
"1840","zero",41970,0,60,422907,191,1,2,"very_sat","very_little","actively_looking_into_it","STAY"
"1841","zero",152245,0,0,294068,560,1,11,"very_sat","little","no","LEAVE"
"1850","zero",79236,0,5,403388,371,0,5,"very_sat","avg","considering","STAY"
"1851","zero",85652,86,0,744461,308,4,10,"very_sat","very_high","considering","STAY"
"1860","zero",21954,0,12,409798,231,1,4,"very_sat","very_high","considering","STAY"
"1861","one",141231,205,63,591468,822,13,1,"very_sat","very_little","actively_looking_into_it","STAY"
"1869","zero",25934,158,10,503945,370,21,4,"unsat","very_little","actively_looking_into_it","LEAVE"
"1872","one",54773,0,0,234990,356,1,15,"very_unsat","very_little","actively_looking_into_it","STAY"
"1874","zero",24263,186,5,253639,228,25,5,"very_sat","high","actively_looking_into_it","LEAVE"
"1875","one",46353,214,65,923732,138,16,2,"very_sat","very_little","never_thought","LEAVE"
"1891","one",74210,0,24,335064,376,0,4,"very_unsat","very_high","no","STAY"
"1892","one",85995,0,74,758790,257,1,1,"very_sat","high","considering","STAY"
"1894","one",114003,0,10,487024,873,1,6,"very_unsat","high","considering","STAY"
"1895","one",46251,246,0,640537,252,3,15,"sat","little","considering","STAY"
"1898","one",55045,54,17,295673,268,3,6,"unsat","very_high","actively_looking_into_it","STAY"
"1904","one",28239,0,0,410188,394,1,13,"very_sat","very_high","never_thought","LEAVE"
"1906","zero",158545,0,17,656381,642,1,4,"unsat","very_little","considering","LEAVE"
"1907","zero",145216,0,21,747781,760,4,6,"very_unsat","little","never_thought","STAY"
"1911","zero",27739,168,0,524347,217,25,10,"unsat","very_little","actively_looking_into_it","LEAVE"
"1912","one",95729,53,0,233011,390,5,11,"very_unsat","very_high","actively_looking_into_it","LEAVE"
"1924","zero",80493,202,0,159370,339,22,10,"unsat","little","perhaps","LEAVE"
"1937","zero",41047,77,67,243154,237,5,10,"very_sat","very_little","never_thought","LEAVE"
"1940","one",83706,62,51,911900,395,27,2,"unsat","little","considering","STAY"
"1941","zero",127428,205,0,216796,233,15,11,"very_unsat","little","actively_looking_into_it","LEAVE"
"1942","one",20381,222,27,541099,233,1,1,"very_sat","little","considering","LEAVE"
"1948","one",123090,51,0,929910,722,4,9,"sat","little","considering","STAY"
"1949","one",152845,76,0,771370,674,5,10,"very_unsat","very_little","actively_looking_into_it","STAY"
"1951","one",131588,0,81,338901,693,1,1,"sat","little","actively_looking_into_it","STAY"
"1962","one",65637,0,44,865732,720,1,2,"very_unsat","high","no","STAY"
"1964","zero",124258,64,15,541562,649,4,4,"very_unsat","very_little","considering","LEAVE"
"1968","one",123342,0,0,876330,562,0,11,"very_sat","very_high","considering","STAY"
"1969","one",147256,0,30,185907,892,1,1,"very_sat","little","perhaps","STAY"
"1971","zero",43352,58,0,398129,153,3,8,"very_unsat","very_high","no","LEAVE"
"1974","zero",146744,77,9,941053,657,3,5,"unsat","little","considering","LEAVE"
"1975","one",83075,187,8,413821,263,19,5,"very_sat","very_high","actively_looking_into_it","LEAVE"
"1976","zero",97307,0,14,959612,363,0,6,"very_sat","very_little","considering","STAY"
"1977","one",37825,79,47,476325,163,3,1,"very_sat","high","perhaps","LEAVE"
"1982","one",41728,0,0,714943,164,1,15,"very_unsat","little","actively_looking_into_it","STAY"
"1985","one",135622,175,13,420622,460,26,4,"very_sat","little","actively_looking_into_it","LEAVE"
"1988","zero",71556,159,63,225686,321,29,1,"very_unsat","very_high","perhaps","LEAVE"
"1997","one",83030,204,51,181353,341,25,2,"very_unsat","very_little","no","LEAVE"
"2000","one",28997,42,22,896008,242,5,5,"very_unsat","very_high","perhaps","STAY"
"2005","one",65150,0,8,710510,304,0,4,"unsat","little","considering","STAY"
"2007","zero",129206,169,0,439058,589,16,13,"unsat","very_little","actively_looking_into_it","LEAVE"
"2010","zero",150592,192,0,542018,447,25,13,"very_unsat","very_little","actively_looking_into_it","STAY"
"2016","one",151533,243,0,820469,357,5,8,"very_unsat","high","never_thought","LEAVE"
"2020","zero",127353,0,58,265776,610,14,2,"very_unsat","very_high","considering","LEAVE"
"2043","one",32450,86,52,587726,535,1,2,"very_unsat","avg","no","STAY"
"2055","zero",67563,118,15,691688,299,14,5,"very_unsat","very_little","no","LEAVE"
"2062","zero",70418,41,63,227517,392,3,10,"very_sat","very_high","considering","STAY"
"2066","zero",144464,161,63,273108,806,12,1,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"2067","zero",36257,0,23,423225,175,0,5,"very_sat","little","actively_looking_into_it","STAY"
"2070","zero",118603,68,22,985941,422,5,4,"unsat","very_little","no","STAY"
"2082","one",159419,0,0,480940,449,5,12,"very_unsat","very_high","considering","STAY"
"2087","zero",55906,142,0,251163,279,16,9,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"2090","one",149932,0,0,520262,867,1,14,"very_sat","very_high","no","LEAVE"
"2092","zero",80064,0,0,793799,165,1,14,"avg","little","no","LEAVE"
"2101","one",22289,61,0,752752,216,3,2,"unsat","high","considering","STAY"
"2106","zero",115061,0,60,681334,514,0,2,"sat","little","perhaps","LEAVE"
"2116","zero",123204,245,53,481965,563,23,1,"very_unsat","very_high","no","LEAVE"
"2136","one",23864,0,46,232289,182,0,2,"very_unsat","little","actively_looking_into_it","LEAVE"
"2140","one",144755,78,0,836934,351,5,9,"very_sat","very_little","never_thought","STAY"
"2150","zero",94945,0,54,869115,349,0,2,"unsat","very_little","actively_looking_into_it","STAY"
"2151","zero",82304,170,34,517128,369,26,2,"very_unsat","little","actively_looking_into_it","LEAVE"
"2152","zero",135419,65,74,517148,701,4,1,"sat","very_high","actively_looking_into_it","STAY"
"2157","one",58609,168,78,295872,338,14,2,"very_sat","very_high","considering","LEAVE"
"2161","zero",113162,0,0,280002,635,0,12,"very_sat","very_high","considering","LEAVE"
"2172","zero",22508,0,0,244453,197,1,6,"avg","high","considering","STAY"
"2174","one",41023,199,0,732135,133,11,13,"avg","little","actively_looking_into_it","STAY"
"2180","one",21830,155,9,782369,140,15,6,"very_unsat","little","considering","STAY"
"2193","one",56498,238,89,191042,312,4,10,"sat","little","actively_looking_into_it","STAY"
"2199","zero",113662,0,0,294730,593,1,9,"very_sat","avg","considering","LEAVE"
"2202","one",127645,69,50,741989,365,4,2,"avg","very_little","considering","LEAVE"
"2206","one",100148,56,58,700949,484,5,1,"very_unsat","very_high","considering","STAY"
"2217","one",123059,162,17,309201,813,27,5,"avg","little","actively_looking_into_it","LEAVE"
"2218","zero",144023,38,0,155620,864,3,8,"very_unsat","high","actively_looking_into_it","STAY"
"2225","one",110515,216,37,811576,852,13,2,"avg","very_high","actively_looking_into_it","LEAVE"
"2226","zero",58116,211,0,420569,294,25,11,"unsat","little","considering","LEAVE"
"2227","zero",122226,232,18,390574,714,1,2,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"2228","zero",39053,0,73,702648,161,0,1,"avg","little","never_thought","STAY"
"2236","one",28220,0,66,285197,145,1,1,"very_unsat","little","actively_looking_into_it","LEAVE"
"2241","one",110112,0,0,844197,862,0,11,"unsat","little","considering","STAY"
"2243","one",20015,0,17,427327,207,1,5,"unsat","avg","no","LEAVE"
"2247","zero",45233,0,39,858315,178,21,1,"very_sat","high","no","STAY"
"2249","zero",36328,202,0,394293,183,17,13,"very_sat","very_little","no","LEAVE"
"2254","zero",101655,0,18,188998,787,1,6,"very_sat","little","considering","STAY"
"2257","zero",39565,0,13,266458,154,1,5,"avg","very_little","actively_looking_into_it","STAY"
"2265","one",159154,61,0,842491,663,3,2,"avg","very_high","considering","STAY"
"2267","zero",61014,60,44,631598,340,1,2,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"2275","zero",95538,166,0,882694,344,15,9,"very_sat","very_high","considering","STAY"
"2278","zero",87421,87,40,912423,357,4,12,"unsat","high","considering","LEAVE"
"2280","zero",131773,34,20,925878,565,4,4,"very_unsat","high","considering","LEAVE"
"2282","one",119743,73,5,637083,589,4,6,"very_unsat","avg","considering","LEAVE"
"2283","zero",25884,154,0,212291,291,15,12,"unsat","high","actively_looking_into_it","STAY"
"2285","zero",140237,212,22,293389,296,19,5,"unsat","little","considering","LEAVE"
"2287","zero",90173,221,0,271473,576,16,9,"very_unsat","little","actively_looking_into_it","LEAVE"
"2294","one",31740,0,30,560523,729,1,1,"avg","little","never_thought","LEAVE"
"2299","zero",154581,0,13,283989,676,1,6,"avg","very_little","never_thought","STAY"
"2305","zero",35027,0,0,580450,178,1,9,"very_sat","very_high","no","LEAVE"
"2315","zero",99415,187,20,522520,324,16,4,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"2322","one",21830,0,0,464008,477,0,15,"very_unsat","avg","no","LEAVE"
"2327","one",98721,87,0,291560,341,0,4,"sat","very_high","never_thought","LEAVE"
"2339","zero",84151,0,45,370351,804,0,9,"very_sat","very_high","considering","LEAVE"
"2340","zero",93022,32,0,888208,321,5,10,"very_unsat","little","no","STAY"
"2342","one",93451,189,0,242424,349,14,13,"very_unsat","very_high","considering","LEAVE"
"2345","zero",137416,196,0,285218,767,19,11,"very_unsat","very_high","considering","LEAVE"
"2346","one",123429,0,0,534167,566,1,13,"very_unsat","little","no","LEAVE"
"2351","one",41651,0,27,210313,372,1,1,"avg","little","considering","LEAVE"
"2352","one",130061,52,15,260992,811,0,5,"very_sat","little","considering","LEAVE"
"2364","zero",59656,245,0,704069,362,19,15,"very_sat","high","actively_looking_into_it","STAY"
"2365","zero",77995,0,17,782097,373,0,5,"very_sat","little","considering","STAY"
"2370","zero",66769,0,9,906955,394,1,6,"sat","very_high","never_thought","STAY"
"2376","one",88656,73,56,252850,251,3,2,"very_unsat","very_little","never_thought","LEAVE"
"2381","one",37607,56,18,841409,157,4,5,"very_sat","little","never_thought","STAY"
"2386","one",103576,228,7,209016,545,20,6,"unsat","avg","actively_looking_into_it","STAY"
"2388","zero",139208,30,13,619840,583,3,6,"very_sat","very_high","considering","STAY"
"2391","one",79420,147,0,177358,345,16,13,"very_unsat","very_high","considering","STAY"
"2394","zero",82934,68,0,806357,776,5,9,"unsat","high","no","STAY"
"2399","one",115510,236,85,492957,875,28,2,"very_sat","very_little","no","LEAVE"
"2408","zero",26371,182,22,541226,160,13,6,"very_unsat","very_high","considering","LEAVE"
"2412","one",70642,0,0,470936,261,0,8,"avg","little","no","LEAVE"
"2415","zero",39839,58,14,480073,178,4,2,"very_sat","avg","actively_looking_into_it","STAY"
"2418","zero",22159,69,21,308266,178,3,5,"avg","little","considering","STAY"
"2419","one",52699,0,0,293472,335,1,14,"very_sat","very_little","no","LEAVE"
"2422","one",125587,31,40,362455,429,3,1,"very_unsat","very_high","considering","STAY"
"2423","zero",134729,203,0,413070,532,15,15,"very_sat","very_high","considering","LEAVE"
"2424","one",110682,49,0,515082,838,3,2,"avg","little","never_thought","LEAVE"
"2434","one",75222,57,10,955084,374,3,6,"very_sat","little","no","STAY"
"2445","zero",43022,61,0,289382,173,5,15,"very_unsat","little","considering","STAY"
"2446","one",66568,60,0,203126,365,3,9,"very_unsat","little","no","STAY"
"2449","one",28354,79,18,166623,146,4,8,"very_unsat","avg","considering","STAY"
"2453","one",43129,151,0,539098,209,12,12,"very_sat","little","actively_looking_into_it","LEAVE"
"2461","one",116990,41,18,872630,511,4,6,"very_unsat","little","actively_looking_into_it","LEAVE"
"2479","one",21788,240,0,401861,397,29,15,"very_unsat","very_high","considering","LEAVE"
"2482","zero",48360,61,13,217613,149,5,5,"sat","very_little","no","LEAVE"
"2483","one",150742,0,87,274196,688,1,1,"very_unsat","very_little","perhaps","LEAVE"
"2494","one",52453,46,12,672991,530,3,5,"very_unsat","little","considering","LEAVE"
"2497","one",127254,248,18,207839,861,23,4,"very_sat","very_high","considering","STAY"
"2505","one",92030,178,14,357414,252,20,6,"very_sat","high","considering","STAY"
"2506","zero",128447,186,5,396264,467,3,5,"very_sat","very_high","no","LEAVE"
"2509","zero",91905,183,0,288499,371,15,11,"very_sat","very_high","actively_looking_into_it","LEAVE"
"2515","one",31416,0,37,249165,322,0,2,"very_unsat","little","actively_looking_into_it","STAY"
"2520","zero",84504,182,0,277226,305,13,13,"very_unsat","little","considering","LEAVE"
"2521","zero",26841,0,52,656762,195,1,2,"very_unsat","little","considering","STAY"
"2522","zero",143402,48,7,241850,799,3,5,"very_unsat","very_high","considering","LEAVE"
"2524","one",89526,0,0,182264,282,0,10,"sat","little","no","LEAVE"
"2525","one",35222,39,0,999758,143,4,10,"very_unsat","avg","considering","STAY"
"2527","one",145835,233,7,400629,435,16,6,"avg","little","considering","LEAVE"
"2528","one",38355,0,33,966842,134,4,2,"very_sat","little","actively_looking_into_it","STAY"
"2530","zero",157848,0,22,915549,442,1,4,"unsat","high","considering","STAY"
"2532","zero",110982,57,8,360808,833,3,2,"very_sat","very_little","considering","LEAVE"
"2533","one",89333,0,9,316976,275,0,6,"unsat","very_high","never_thought","STAY"
"2541","zero",63101,0,18,216295,398,0,5,"very_sat","little","considering","STAY"
"2551","one",128468,0,19,256348,829,0,6,"very_sat","high","considering","STAY"
"2570","one",43647,230,86,471381,144,26,2,"unsat","very_high","considering","LEAVE"
"2577","one",38098,200,0,801493,234,23,11,"very_sat","little","perhaps","STAY"
"2578","one",114131,180,23,534775,605,10,5,"avg","little","considering","LEAVE"
"2580","zero",119082,0,25,545129,423,1,1,"very_sat","little","considering","LEAVE"
"2587","zero",131674,0,9,591995,817,1,6,"very_unsat","very_little","actively_looking_into_it","STAY"
"2590","zero",109233,0,32,564719,682,1,2,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"2594","zero",31667,0,5,287096,139,0,5,"very_sat","very_high","considering","STAY"
"2598","one",144034,70,42,463745,667,3,2,"avg","very_little","never_thought","STAY"
"2603","one",128829,0,8,354510,221,0,5,"unsat","very_little","actively_looking_into_it","STAY"
"2614","one",26972,0,0,826124,140,0,6,"very_unsat","very_little","no","LEAVE"
"2624","one",43665,0,17,410170,240,1,6,"very_unsat","very_high","considering","LEAVE"
"2625","one",40827,68,12,597798,138,5,5,"avg","high","no","STAY"
"2632","zero",102134,187,0,498877,773,19,1,"very_unsat","little","no","LEAVE"
"2637","one",80476,70,62,760659,295,1,1,"very_unsat","little","considering","STAY"
"2642","zero",36362,0,0,334786,879,0,9,"unsat","very_high","considering","LEAVE"
"2644","zero",102931,0,6,349419,813,1,4,"avg","little","considering","STAY"
"2646","one",152725,93,11,281463,445,3,4,"very_unsat","little","considering","LEAVE"
"2649","zero",130638,194,7,961207,614,27,5,"very_unsat","little","actively_looking_into_it","LEAVE"
"2650","one",20854,0,89,581168,241,25,2,"avg","avg","no","LEAVE"
"2654","one",33969,0,62,506911,191,0,2,"very_unsat","little","considering","STAY"
"2660","one",48025,214,16,482088,199,11,6,"very_unsat","very_little","considering","STAY"
"2668","one",119997,62,21,934494,675,4,4,"sat","very_high","actively_looking_into_it","LEAVE"
"2685","zero",63407,90,0,215904,384,4,13,"unsat","very_high","actively_looking_into_it","LEAVE"
"2686","one",131989,58,36,764113,733,4,1,"very_sat","very_little","never_thought","STAY"
"2690","one",45162,84,18,568476,227,4,6,"very_sat","very_little","no","STAY"
"2692","zero",150724,0,0,325370,598,0,14,"very_sat","very_little","considering","LEAVE"
